x,y,z,class
-0.244,-0.456,0.036,stairs 
-0.116,-0.772,-0.06,stairs 
-0.228,-0.952,0.204,stairs 
0.632,-1.608,0.096,stairs 
0.036,-0.676,0.12,stairs 
0.192,-0.808,-0.024,stairs 
-0.256,-0.988,0.168,stairs 
0.46,-1.904,-0.18,stairs 
-0.484,-1,0.2,stairs 
-0.336,-1.292,0.464,stairs 
0.724,-0.08,-0.212,stairs 
-0.4,-0.464,0.056,stairs 
-0.848,-0.788,-0.116,stairs 
0.04,-0.752,0.316,stairs 
-0.532,-1.332,0.252,stairs 
-0.44,-0.904,0.344,stairs 
-0.336,-1,0.036,stairs 
-0.604,-0.948,0.088,stairs 
-0.456,-1.512,0.212,stairs 
-0.54,-1.668,0.532,stairs 
0.164,-0.232,0.128,stairs 
-0.092,-2.048,0.508,stairs 
-0.376,0.284,-0.236,stairs 
-0.108,-1.276,0.464,stairs 
-0.232,-1.552,0.476,stairs 
-0.252,-0.908,0.036,stairs 
-0.26,-0.456,0.016,stairs 
-1.06,-1.86,0.264,stairs 
-0.316,0.164,-0.016,stairs 
-0.072,-2.048,0.8,stairs 
0.2,0.244,-0.2,stairs 
-1.196,-0.964,0.436,stairs 
0.092,-2.012,0.688,stairs 
-0.16,-0.476,-0.068,stairs 
-0.112,-0.916,0.04,stairs 
-0.204,-0.832,0.068,stairs 
-0.624,-1.364,-0.02,stairs 
-0.416,-0.96,-0.084,stairs 
-0.652,-1.32,0.436,stairs 
0.044,-0.224,-0.208,stairs 
-0.344,-2.048,0.568,stairs 
0.064,0.276,-0.22,stairs 
-0.3,-1.264,0.236,stairs 
-0.296,-0.632,-0.056,stairs 
-0.104,-0.384,-0.068,stairs 
-0.372,-0.8,0.136,stairs 
-0.416,-1.968,0.224,stairs 
0.052,0.548,-0.256,stairs 
-0.36,-1.804,0.588,stairs 
-0.088,-0.604,0.004,stairs 
-2.048,-0.684,0.252,stairs 
-0.488,-0.984,0.304,stairs 
-0.292,-0.424,-0.056,stairs 
-0.524,-1.02,0.04,stairs 
-0.604,-1.18,0.26,stairs 
-0.388,-0.836,-0.104,stairs 
-0.056,-0.364,-0.004,stairs 
-0.512,-1.724,0.32,stairs 
-0.524,0.176,-0.068,stairs 
-0.216,-1.68,0.288,stairs 
0.136,0.372,-0.308,stairs 
-1.128,-1.608,0.032,stairs 
-0.248,-1.504,0.208,stairs 
-0.728,-1.168,0.032,stairs 
-0.296,-0.808,0.024,stairs 
-0.508,-0.96,0.38,stairs 
0.028,-1.324,0.016,stairs 
-1.312,-0.596,-0.108,stairs 
-0.692,-1.972,0.484,stairs 
-0.7,-0.336,-0.06,stairs 
-0.12,-0.984,0.224,stairs 
-0.216,-0.968,-0.072,stairs 
-0.368,-0.732,0.044,stairs 
-0.616,-0.612,-0.004,stairs 
-0.004,-1.024,0.14,stairs 
-0.48,-0.796,0.36,stairs 
-0.64,-1.828,0.244,stairs 
-0.732,-1.096,0.32,stairs 
-0.664,-1.748,-0.088,stairs 
-0.728,-0.856,-0.296,stairs 
-0.188,-1.476,0.672,stairs 
-0.164,-0.48,-0.34,stairs 
-0.328,-0.9,0.196,stairs 
-0.312,-0.744,-0.012,stairs 
-0.46,-1,0.18,stairs 
-0.316,-1.16,0.136,stairs 
0.66,-2.048,2.044,stairs 
0.264,-1.8,0.624,stairs 
-0.164,-1.168,0.284,stairs 
0.8,-2.048,0.356,stairs 
0.176,-2.048,1.188,stairs 
-0.608,-0.248,-0.02,stairs 
-1.068,-2.048,1.6,stairs 
-0.428,-0.84,-0.164,stairs 
-0.196,-1.164,0.604,stairs 
-0.48,-0.944,0.232,stairs 
-0.776,-1.7,0.712,stairs 
0.772,-2.008,0.64,stairs 
-2.048,-2.048,1.464,stairs 
0.048,-0.964,0.12,stairs 
0.128,-0.532,0.132,stairs 
0.024,-1.344,-0.212,stairs 
-0.1,-1,0.148,stairs 
-0.772,-0.86,-0.408,stairs 
0.184,-1.812,0.62,stairs 
0.66,-1.784,0.248,stairs 
0.592,-0.824,0.252,stairs 
0.54,0.088,-0.076,stairs 
-0.336,-0.656,0.288,stairs 
0.656,-1.536,0.196,stairs 
0.716,-1.86,-0.032,stairs 
0.112,-0.98,0.124,stairs 
0.288,-1.024,-0.112,stairs 
-0.108,-0.976,0.176,stairs 
0.132,-0.896,-0.1,stairs 
-0.012,-0.988,0.204,stairs 
-0.044,-0.56,0.172,stairs 
-0.28,-0.912,0.168,stairs 
-0.5,-1.152,0.72,stairs 
-1.352,-0.536,0.144,stairs 
0.396,-2.048,-1.048,stairs 
0.016,-0.484,0.208,stairs 
-0.172,-0.964,0.14,stairs 
-0.388,-0.86,0.244,stairs 
-0.984,-2.048,0.512,stairs 
-0.744,-0.948,-0.156,stairs 
0.172,-1.04,0.048,stairs 
-0.532,-0.944,0.24,stairs 
-0.228,-1.468,0.464,stairs 
0.76,-1.964,0.116,stairs 
-0.224,-0.892,0.2,stairs 
-0.132,-1.524,0.516,stairs 
-0.1,-1.992,1.336,stairs 
0.092,-0.804,0.032,stairs 
-0.528,-1.124,0.364,stairs 
-0.06,-0.984,0.26,stairs 
-0.088,-0.948,0.26,stairs 
-0.596,-0.944,0.16,stairs 
-0.684,-0.796,0.216,stairs 
